First Name,Last Name,Jersey,Position,Games Played,Points,Total Goals,1pt Goals,2pt Goals,Scoring Points,Assists,Shots,Shot Pct,Shots On Goal,SOG Pct,2pt Shots,2pt Shot Pct,2pt Shots On Goal,Groundballs,Turnovers,Caused Turnovers,Faceoffs,Faceoff Wins,Faceoff Losses,Faceoff Pct,Saves,Save Pct,Scores Against,Scores Against Average,2pt Goals Against,2pt GAA,Time On Field,Total Penalties,Penalty Minutes,Power Play Goals,Power Play Shots,Short Handed Goals,Short Handed Shots,Short Handed Goals Against,Power Play Goals Against
TJ,Kemp,,,2,1,1,1,0,1,0,4,0.25,2,0.5,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
TJ,Comizio,,,16,14,6,6,0,6,8,14,0.42857142857142900,12,0.8571428571428570,0,0,0,43,15,9,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,,0
Timmy,Monahan,,,3,2,1,1,0,1,1,4,0.25,3,0.75,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Tim,Edwards,,,14,7,2,2,0,2,5,2,1,2,1,0,0,0,19,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Tim,Barber,,,14,10,7,6,1,8,2,36,0.19444444444444400,18,0.5,0,0,0,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Thomas,Hoggarth,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Teddy,Hatfield,,,4,6,2,2,0,2,4,10,0.2,5,0.5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Taylor,Stuart,,,9,4,1,1,0,1,3,4,0.25,2,0.5,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,0
Tate,Boyce,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,0.4888888889,23,14.331458243184800,0,0,4622,0,0,0,0,0,0,,0
Tanner,Thomson,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Steven,Romano,,,15,4,3,3,0,3,1,10,0.3,5,0.5,0,0,0,10,7,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,,0
Steele,Stanwick,,,15,50,23,23,0,23,27,56,0.4107142857142860,41,0.7321428571428570,0,0,0,19,15,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Stanny,Gilbertson,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Shayne,Jackson,,,15,58,43,43,0,43,15,89,0.48314606741573000,58,0.651685393258427,0,0,0,14,20,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Shawn,Evans,,,2,3,1,1,0,1,2,7,0.14285714285714300,5,0.7142857142857140,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Shane,Simpson,,,8,8,6,6,0,6,2,30,0.2,18,0.6,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0
Sean,Sconone,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,7,0,0,0,0,168,0.5581395349,137,9.963636363636370,4,0.2909090909,39600,0,0,0,0,0,0,,0
Sean,O'Brien,,,5,3,3,3,0,3,0,17,0.17647058823529400,5,0.29411764705882400,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Sean,Mayle,,,5,0,0,0,0,0,0,5,0,3,0.6,0,0,0,7,2,1,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Sean,Lawton,,,4,5,2,1,1,3,2,14,0.14285714285714300,10,0.7142857142857140,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Sean,Eccles,,,3,2,1,1,0,1,1,4,0.25,3,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Scott,Hooper,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Scott,Corcoran,,,16,1,1,1,0,1,0,8,0.125,1,0.125,0,0,0,31,6,15,1,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Ryland,Rees,,,16,9,6,5,1,7,2,25,0.24,14,0.56,0,0,0,63,8,15,1,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,,0
Ryan,Walsh,,,8,20,17,17,0,17,3,44,0.38636363636363600,29,0.6590909090909090,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Ryan,Tucker,,,6,6,5,5,0,5,1,17,0.29411764705882400,12,0.7058823529411770,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Ryan,McNamara,,,16,45,29,27,2,31,14,112,0.25892857142857100,57,0.5089285714285710,0,0,0,22,25,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Ryan,Lee,,,11,46,38,37,1,39,7,115,0.33043478260869600,76,0.6608695652173910,0,0,0,25,20,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Ryan,Keenan,,,12,16,7,7,0,7,9,30,0.23333333333333300,20,0.6666666666666670,0,0,0,15,13,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Ryan,Hursey,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Ryan,Fournier,,,7,2,1,1,0,1,1,4,0.25,2,0.5,0,0,0,11,4,5,14,2,12,0.14285714285714300,0,0,0,0,0,0,0,3,3,0,0,0,0,,0
Ryan,Beville,,,15,2,2,2,0,2,0,6,0.3333333333333330,3,0.5,0,0,0,27,5,8,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,,0
Robert,Mooney,,,9,1,1,1,0,1,0,6,0.16666666666666700,2,0.3333333333333330,0,0,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Rob,Pannell,,,16,63,33,32,1,34,29,155,0.2129032258064520,78,0.5032258064516130,0,0,0,43,44,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Randy,Staats,,,11,50,17,17,0,17,33,82,0.2073170731707320,47,0.573170731707317,0,0,0,14,34,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,,0
PT,Ricci,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Peter,Welch,,,5,1,1,1,0,1,0,1,1,1,1,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Noah,Rak,,,8,2,1,1,0,1,1,2,0.5,1,0.5,0,0,0,52,7,0,74,34,40,0.4594594594594600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Niko,Amato,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,124,0.4862745098,136,10.071224704944600,5,0.3702656142,38891,0,0,0,0,0,0,,0
Nicky,Galasso,,,10,16,13,13,0,13,3,37,0.35135135135135100,21,0.5675675675675680,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Nick,Steinfeld,,,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Nick,Spillane,,,8,9,4,4,0,4,5,15,0.26666666666666700,14,0.9333333333333330,0,0,0,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Nick,Marrocco,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,5,0,0,0,0,190,0.5026455026,193,10.463855421686700,5,0.2710843373,53120,2,3,0,0,0,0,,0
Nick,Mariano,,,16,27,20,20,0,20,7,70,0.2857142857142860,44,0.6285714285714290,0,0,0,18,16,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,,0
Nick,Manis,,,13,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Nick,Aponte,,,12,24,17,17,0,17,7,54,0.3148148148148150,30,0.5555555555555560,0,0,0,13,20,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Nate,Solomon,,,4,2,0,0,0,0,2,9,0,5,0.5555555555555560,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Nate,Farrell,,,6,0,0,0,0,0,0,2,0,0,0,0,0,0,21,3,0,102,47,55,0.46078431372549000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mikie,Schlosser,,,12,24,17,16,1,18,6,74,0.22972972972973000,33,0.44594594594594600,0,0,0,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mikey,Herring,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mike,Unterstein,,,12,1,0,0,0,0,1,2,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,,0
Mike,Hernandez,,,6,1,1,1,0,1,0,10,0.1,4,0.4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Michael,Skudin,,,10,1,1,1,0,1,0,4,0.25,3,0.75,0,0,0,16,5,10,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,,0
Michael,Rexrode,,,16,0,0,0,0,0,0,1,0,0,0,0,0,0,35,4,16,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,,0
Michael,Panepinto,,,1,1,1,1,0,1,0,3,0.3333333333333330,1,0.3333333333333330,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Michael,Lazore,,,13,2,1,1,0,1,1,11,0.09090909090909090,1,0.09090909090909090,0,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,,0
Michael,Begley,,,16,9,7,7,0,7,2,17,0.4117647058823530,12,0.7058823529411770,0,0,0,31,12,3,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,,0
Max,Tennant,,,2,2,2,2,0,2,0,10,0.2,7,0.7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Max,Edelmann,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,25,0.4545454545,31,12.965437118791800,1,0.4182399071,6886,0,0,0,0,0,0,,0
Max,Adler,,,15,8,5,5,0,5,3,13,0.38461538461538500,6,0.46153846153846200,0,0,0,110,11,2,439,256,183,0.5831435079726650,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Matthew,Borges,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,,0
Matt,Whitcher,,,12,3,3,3,0,3,0,9,0.3333333333333330,7,0.7777777777777780,0,0,0,16,3,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Matt,Gilray,,,12,6,3,3,0,3,3,4,0.75,3,0.75,0,0,0,59,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Matt,Dziama,,,7,1,1,1,0,1,0,2,0.5,1,0.5,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Matt,Bertrams,,,13,3,2,2,0,2,1,14,0.14285714285714300,9,0.6428571428571430,0,0,0,17,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Matt,Abbott,,,16,15,11,11,0,11,4,41,0.2682926829268290,24,0.5853658536585370,0,0,0,30,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Martin,Bowes,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mark,Matthews,,,7,23,8,8,0,8,15,36,0.2222222222222220,23,0.6388888888888890,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Mark,Ellis,,,4,1,1,1,0,1,0,3,0.3333333333333330,2,0.6666666666666670,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Mark,Cockerton,,,16,52,43,43,0,43,9,137,0.31386861313868600,88,0.6423357664233580,0,0,0,38,20,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Mark,Andrejack,,,7,1,0,0,0,0,1,6,0,3,0.5,0,0,0,17,2,0,92,37,55,0.40217391304347800,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Lyle,Thompson,,,15,73,46,46,0,46,27,137,0.3357664233576640,91,0.6642335766423360,0,0,0,35,37,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Lucas,Wittenberg,,,11,16,10,9,1,11,5,40,0.25,28,0.7,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Liam,Byrnes,,,16,10,4,4,0,4,6,10,0.4,6,0.6,0,0,0,64,13,30,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,,0
Leo,Stouros,,,11,5,3,3,0,3,2,6,0.5,4,0.6666666666666670,0,0,0,22,7,4,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,,0
Landon,Kramer,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Kyle,Tucker,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kyle,Pless,,,7,1,1,1,0,1,0,2,0.5,2,1,0,0,0,12,1,5,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Kyle,Marr,,,4,9,5,4,1,6,3,15,0.3333333333333330,9,0.6,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kyle,Killen,,,3,3,3,3,0,3,0,12,0.25,5,0.4166666666666670,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kyle,Jackson,,,15,32,24,23,1,25,7,78,0.3076923076923080,46,0.5897435897435900,0,0,0,24,22,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,0
Kyle,Denhoff,,,11,20,13,10,3,16,4,45,0.28888888888888900,24,0.5333333333333330,0,0,0,7,10,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Kyle,Buchanan,,,4,4,2,2,0,2,2,12,0.16666666666666700,6,0.5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kristian,Alleyne,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.2,0,0,900,0,0,0,0,0,0,,0
Kohta,Kurashima,,,1,1,1,1,0,1,0,5,0.2,1,0.2,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kevin,Reisman,,,13,2,1,1,0,1,1,10,0.1,6,0.6,0,0,0,109,14,0,375,199,176,0.5306666666666670,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Kevin,McNally,,,3,2,2,2,0,2,0,7,0.2857142857142860,5,0.7142857142857140,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kevin,Massa,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,5,7,0.4166666666666670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kevin,Fox,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Kevin,Crowley,,,16,27,18,18,0,18,9,68,0.2647058823529410,47,0.6911764705882350,0,0,0,21,21,5,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,,0
Kenny,Massa,,,13,4,3,3,0,3,1,7,0.42857142857142900,5,0.7142857142857140,0,0,0,80,7,0,336,185,151,0.5505952380952380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Kaisuke,Iwamoto,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Justin,Reh,,,14,29,15,15,0,15,14,42,0.35714285714285700,32,0.7619047619047620,0,0,0,17,7,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Justin,Pugal,,,13,0,0,0,0,0,0,4,0,2,0.5,0,0,0,26,6,14,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,,0
Jon,Garino,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12,0.07692307692307690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
John,Wagner,,,9,13,9,9,0,9,4,27,0.3333333333333330,16,0.5925925925925930,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
John,Uppgren,,,10,10,7,7,0,7,3,29,0.2413793103448280,15,0.5172413793103450,0,0,0,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
John,Grant Jr.,,,14,39,21,21,0,21,18,67,0.31343283582089600,45,0.6716417910447760,0,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0
John,Daniggelis,,,8,2,2,2,0,2,0,4,0.5,3,0.75,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Joey,Sessa,,,4,3,1,1,0,1,2,3,0.3333333333333330,2,0.6666666666666670,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Joe,Saggese,,,4,4,3,3,0,3,1,15,0.2,9,0.6,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Joe,Reid,,,10,7,7,7,0,7,0,36,0.19444444444444400,20,0.5555555555555560,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jesse,Bernhardt,,,14,2,1,1,0,1,1,6,0.16666666666666700,5,0.8333333333333330,0,0,0,31,8,19,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,,0
Jay,Drapeau,,,5,2,2,2,0,2,0,21,0.09523809523809520,11,0.5238095238095240,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
James,Leary,,,6,0,0,0,0,0,0,2,0,0,0,0,0,0,16,2,11,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
James,Fahey,,,13,2,1,0,1,2,0,5,0.2,3,0.6,0,0,0,23,4,8,3,1,2,0.3333333333333330,0,0,0,0,0,0,0,5,5,0,0,0,0,,0
James,Burr,,,2,4,3,3,0,3,1,9,0.3333333333333330,6,0.6666666666666670,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jake,Withers,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jake,Seau,,,7,5,5,5,0,5,0,25,0.2,11,0.44,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jake,Pulver,,,15,2,0,0,0,0,2,3,0,1,0.3333333333333330,0,0,0,42,6,23,1,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,0,,0
Jack,Tigh,,,3,1,0,0,0,0,1,5,0,1,0.2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jack,Jasinski,,,10,14,9,8,1,10,4,39,0.23076923076923100,25,0.6410256410256410,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,0
Jack,Doyle,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jack,Curran,,,12,35,28,28,0,28,7,76,0.3684210526315790,46,0.6052631578947370,0,0,0,23,12,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Jack,Carrigan,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
J.D.,Recor,,,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Isaiah,Davis-Allen,,,15,6,2,2,0,2,4,4,0.5,4,1,0,0,0,36,5,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,,0
Henry,Schoonmaker,,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Greg,Weyl,,,13,0,0,0,0,0,0,4,0,1,0.25,0,0,0,28,9,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0
Greg,Puskuldjian,,,14,7,6,6,0,6,1,11,0.5454545454545450,7,0.6363636363636360,0,0,0,94,7,5,340,188,152,0.5529411764705880,0,0,0,0,0,0,0,2,3,0,0,0,0,,0
Greg,Danseglio,,,14,0,0,0,0,0,0,3,0,2,0.6666666666666670,0,0,0,31,5,14,10,0,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Graham,Bocklet,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Freddy,Freibott,,,5,1,1,1,0,1,0,6,0.16666666666666700,3,0.5,0,0,0,11,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Finn,Sullivan,,,15,0,0,0,0,0,0,4,0,3,0.75,0,0,0,27,9,8,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,,0
Erik,Evans,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Eric,OBrien,,,1,0,0,0,0,0,0,1,0,1,1,0,0,0,5,2,0,30,9,21,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Eric,Monfort,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Eli,Salama,,,16,9,5,1,4,9,0,15,0.3333333333333330,8,0.5333333333333330,0,0,0,38,5,15,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,,0
Eli,Gobrecht,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,13,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Eddie,Bouhall,,,8,1,0,0,0,0,1,1,0,1,1,0,0,0,15,3,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0
Dylan,Molloy,,,13,42,28,28,0,28,14,99,0.2828282828282830,55,0.5555555555555560,0,0,0,33,33,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Dylan,Maher,,,11,9,7,5,2,9,0,25,0.28,13,0.52,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Dylan,Gaines,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Drew,Schantz,,,6,3,0,0,0,0,3,4,0,2,0.5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Donny,Moss,,,16,5,2,2,0,2,3,10,0.2,6,0.6,0,0,0,16,6,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0
Dom,Madonna,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
